X,Y
-1.393538059807907,1.6487773212464962
1.9927439330836774,-0.8328285875534405
-1.7063858344631067,1.1389431412384428
-2.1326730126764586,0.015104533139527138
0.55902528764721,-2.023681579023843
1.9949545012862775,-0.35746095411381634
-1.4517526563840846,1.5676879227998024
-1.955847224169638,-0.6941994647853674
2.088494270891237,-0.8140217491140127
2.0043864141332204,0.7836909791583685
-0.25010157383331877,2.0411294125119532
0.5073718378145328,2.097009994118857
2.000315909414873,-0.0029860460297103683
2.0243638879291814,0.28410328801560897
0.590384051683374,-2.0600407008909443
-1.824856868011313,1.3058038420534268
-0.5589497895034695,2.100687494819982
-1.932106330643144,0.6557926678287774
-0.5206649404492862,1.9445578787192088
0.9806287565845991,-1.8793286637950433
-1.4148572418023395,1.4543162653749788
-0.08475392435766288,-2.1645186786950523
-0.31386165833636054,1.9999878856155275
-2.028293818031919,0.5506751843096396
0.1548103314131148,-2.1203848452001886
1.0376533871895421,1.7159582943506242
-2.179533103934849,0.07031985146219037
-0.5838051603616228,2.1423286515694993
-2.1112268189754406,-0.20154245006344906
1.727355458708785,-1.4252924732551284
-0.7257667868046375,-1.9387644304633767
-1.476322962529965,1.37108901039237
0.6598751395208686,-1.9416893312383972
-1.2650828212560212,1.781382744666977
-2.092465711633284,0.5479690662850868
0.674480978552697,-1.9213263220324264
1.8859302841318417,-1.0148243044265746
1.6214018097935736,-1.3023355198826083
-1.457990186328564,1.6417523713512137
2.1474609500813684,0.479118244923146
-0.03689270251312234,-2.202018760339132
-2.1338372192201707,-0.2482566625302278
1.9230794009213834,-1.0776433648981378
-0.27801772240175676,2.1775507115965183
-0.2922263461109681,2.0191328230661156
0.3841408393110217,-2.0373126410209514
0.7470426499785746,-1.9137051142548762
0.20718609359298237,2.151851410684022
1.849479681218119,-0.950144762438125
-1.8088986513802428,-0.8633648034889612
0.6107265366055782,1.9052807165454804
1.4705963160648448,1.5662069400432523
-2.055528955510842,0.4846415611625853
0.06864604740291719,2.2248909519850786
-0.9967895111461906,-1.9896852525466773
-1.8305754373776226,1.2127294087280884
-0.7737870481501604,-1.9078566423368872
1.9214768040637293,-1.0259272890820827
1.9855669949804955,0.58437837539647
1.6205537527418068,1.2362575016907882
2.0872334012398346,0.5563340121324991
-0.1461776856871261,2.224117023169829
0.567003124791942,2.11120833980906
1.8080769005974324,1.147069621312538
1.9962207547758746,-0.5455750767604377
-1.696499925274376,1.1082638278335208
0.7915865815281334,-1.9027085112970932
1.9164324325020736,-0.7647704569242251
-1.8417436019258127,-0.7973445003865958
1.8451940986444748,-0.8304843933744546
-2.1645344300257223,-0.1206899157156282
0.10063028687456209,-2.0571357401674
-0.9067826878498827,2.053538124923261
-0.0797831311713455,-2.000046550332822
-2.2095560056322445,-0.24380178848072281
-1.448005603221584,1.542275305482426
1.7310363659969499,-1.4220265397034533
-2.056820841893307,0.9103478131815137
-1.902842911901975,0.7753924950381287
2.1564501899957085,0.6038471221945806
-1.3009002941211192,-1.6957103399120252
1.498220128405077,-1.433587262728132
1.5934721692151412,-1.3188184678836306
-0.33764105530545707,2.1379240337550276
-0.11807593623754199,-2.0732228777969715
-1.9465944595907156,-1.055265192835594
-0.3224503847223744,-2.1066130457118857
-0.24674530917710963,-2.1078889567458834
-1.827664106644705,-1.085696389544736
-2.1712332155354064,0.3442938809187594
-1.90682099503874,1.0650516151477478
2.070668582549351,-0.20537492257408027
1.9807489375211849,0.7151350603837937
-1.068478874134259,-1.7669905124526335
1.13086936011366,-1.8085719974215098
0.29523441430607006,2.153216331530979
2.2161915133645045,-0.09588390634225773
1.4634569633553693,-1.5110913506539898
1.3699101058476393,-1.4797313143056876
1.800148892751681,-1.326503555375766
-0.19787543607893174,2.072265804889617
1.994105408692756,-0.7105899929605808
-1.6411742268221303,-1.2355876156062588
1.7348501483274559,-1.27902077820672
2.15807308035975,0.4820924234998518
2.0242364903247716,0.33840219740499955
0.8722832255006164,-1.9189413219130929
1.6346910775978036,1.378871075241911
0.47859413261540973,-1.9655476623607955
-1.385609751102954,1.696327862651189
2.0596560784338385,0.8269030465113816
1.4221532547180558,-1.714379066469599
-0.05225952579059417,-2.1253366655107526
1.867307581190827,0.830680212034233
-2.1859722940047925,-0.4727069993603102
2.131130692699249,0.6432595302812301
-2.2394313414887477,-0.12034750472162087
2.219453361732465,-0.08099672290209621
-0.7711051628361604,2.0609038800743504
-2.069809519083468,0.5291358410689624
-0.6601357180279221,2.014584791496155
-1.6786682799600643,-1.2223331589190392
-1.968461032071951,0.6822987509349266
1.772816614200229,-1.008368714288705
-2.069688612076681,-0.36958004963253416
-0.5795038595168834,-2.0797709770415813
-0.21540446547213224,-2.2021551161370914
-2.0048422850015886,-0.6052222405512333
-0.9165031260848876,2.005455199020373
-1.5825785542278012,1.2845775397158041
1.2567881182161658,1.7374503174017633
-1.4495334158631776,1.6833767384325897
-0.43402569757671083,2.036444379084446
-1.336427314659949,1.5939787355330135
0.2000261732617139,-1.9919976478678127
-1.4109540772100435,1.4313305041658595
0.08588851531896781,2.0000802425645907
2.0444036073479968,0.836028083945371
-2.1257804848846287,-0.4601375225010532
-0.4582886453012351,2.0940341862145866
1.8084875357056045,1.0566616768737622
1.8950577283216195,-1.014722257607697
-2.168951481724087,-0.23895678161966477
-0.13773289161581695,2.159185106441695
0.6512398776218012,-2.0384228322790214
-0.2377152772255725,-2.192742265126427
2.101887426038913,-0.6350703840552264
1.9233230198820743,1.0755487033311777
-1.6253770431406367,-1.1753984545911347
2.0039448101443043,0.3840132332318344
-2.04681171322144,0.8353869949875588
-1.5372519923159083,-1.4144391813308843
-2.05039123619789,0.8988057504245326
-1.7933120953546102,-0.8900558202392773
-2.0040466589147377,-0.8216817017476009
1.1016845538492122,-1.9194610540770745
-1.8501976942652882,0.8276306148428525
-0.6062870458030168,2.1288450746271312
1.6620328918752396,-1.4119989641485644
-0.499568398943764,-2.0391917865780402
-2.007113782012218,-0.43646329318486937
